 31  absuniform    8    8  3.69827e-02  5.04798e-03 
 32  absuniform    9    9  2.77622e-02  4.69648e-02 
 33  absuniform   10   10  3.19456e-02  3.76420e-02 
 34  absuniform   11   11  2.53950e-02  2.67826e-02 
 35  absuniform   10   10  2.72736e+02  5.53985e+00 
 36  absuniform    5   33  1.60125e+01  1.30143e+01 
 37  absuniform   11   65  2.13828e+00  2.02145e+00 
 38  absuniform   11   65  1.99156e+02  3.09369e+01 
 39  absuniform    8    8  9.04581e+02  7.58783e-01 
 40  absuniform   10   12  1.35598e+03  1.12121e+00 
 41  absuniform   11   14  1.58109e+03  1.28409e+00 
 42  absuniform   12   16  1.80754e+03  1.48630e+00 
 43  absuniform    5    5  5.67700e+01  2.78290e+00 
 44  absuniform    6    6  7.08176e+01  3.35283e+00 
 45  absuniform    8    8  9.90351e+01  4.50602e+00 
 46  absuniform    5    5  2.53909e+09  8.30047e-01 
 47  absuniform    5    5  6.87380e+12  1.08233e+00 
 48  absuniform    8    8  3.36796e+09  1.93795e+00 
 49  absuniform   10   10  3.73513e+09  8.89081e-01 
 50  absuniform   12   12  3.99107e+09  1.93936e+00 
 51  absuniform   12   12  1.13002e+13  1.32801e+00 
 52  absuniform    8    8  9.34865e+00  7.66266e-01 
 53  absuniform    8    8  3.36581e+10  2.20610e-01 
  1  reluniform    9   45  7.19806e+01  3.89934e+01 
  2  reluniform    9   45  1.12696e+03  2.59536e+01 
  3  reluniform    7   35  1.16608e+07  3.02949e+00 
  4  reluniform    7   35  1.16925e+09  1.63978e-02 
  5  reluniform    7   35  4.98939e+06  1.51891e+00 
  6  reluniform    7   35  5.00955e+08  4.58580e-01 
  7  reluniform    2    2  2.48807e+01  1.76978e+00 
  8  reluniform    2    2  1.85254e+06  1.15203e+00 
  9  reluniform    3    3  2.57904e+03  4.95803e-01 
 10  reluniform    3    3  1.07940e+04  4.29309e-02 
 11  reluniform    4    4  2.17742e+02  5.37251e-01 
 12  reluniform    4    4  1.62678e+06  4.58969e-01 
 13  reluniform    2    2  4.12809e+02  1.80080e+00 
 14  reluniform    2    2  1.58522e+08  1.48770e+00 
 15  reluniform    3   15  4.16789e+01  1.15245e+01 
 16  reluniform    3   15  1.31430e+03  1.55010e+00 
 17  reluniform    4   11  5.42227e-03  7.35981e-03 
 18  reluniform    3   16  1.72640e+09  1.64517e+00 
 19  reluniform    6   31  1.65829e+01  1.10921e+01 
 20  reluniform    6   31  2.33362e+06  4.90385e-01 
 21  reluniform    9   31  2.69750e+01  4.71187e-01 
 22  reluniform    9   31  8.21380e+06  2.59974e+00 
 23  reluniform   12   31  7.34772e+01  5.60320e-01 
 24  reluniform   12   31  2.07571e+07  1.66675e+00 
 25  reluniform    3   10  1.04537e+03  2.52814e-01 
 26  reluniform    2   10  4.11734e+03  3.59737e+00 
 27  reluniform    4   20  7.97362e+06  6.22235e-01 
 28  reluniform    4   20  3.08157e+11  8.05608e+00 
 29  reluniform    6    6  4.69329e-02  1.58200e-01 
 30  reluniform    7    7  3.41777e-02  1.74786e-01 
 31  reluniform    8    8  3.89664e-02  7.02020e-02 
 32  reluniform    9    9  2.91685e-02  9.54666e-02 
 33  reluniform   10   10  3.39042e-02  6.95230e-03 
 34  reluniform   11   11  2.68677e-02  3.14838e-02 
 35  reluniform   10   10  2.76145e+02  5.31456e+00 
 36  reluniform    5   33  1.64685e+01  1.29882e+01 
 37  reluniform   11   65  2.09544e+00  1.97924e+00 
 38  reluniform   11   65  2.04732e+02  3.08005e+01 
 39  reluniform    8    8  9.14110e+02  1.05844e+00 
 40  reluniform   10   12  1.35751e+03  1.25256e+00 
 41  reluniform   11   14  1.57054e+03  1.12338e+00 
 42  reluniform   12   16  1.80328e+03  1.49818e+00 
 43  reluniform    5    5  5.75828e+01  2.88761e+00 
 44  reluniform    6    6  7.15897e+01  3.45306e+00 
 45  reluniform    8    8  1.00063e+02  4.63352e+00 
 46  reluniform    5    5  2.59551e+09  1.46525e+00 
 47  reluniform    5    5  7.02659e+12  2.04272e+00 
 48  reluniform    8    8  3.42903e+09  2.58310e+00 
 49  reluniform   10   10  3.78644e+09  4.35997e+00 
 50  reluniform   12   12  4.04544e+09  5.11404e-01 
 51  reluniform   12   12  1.14561e+13  1.52422e+00 
 52  reluniform    8    8  9.42900e+00  8.36987e-01 
 53  reluniform    8    8  3.41131e+10  1.82600e+00 

